2021-01-24 17:36:30 - INFO - Epoch: 2,	 Iter: 100,	 Loss: 3.28899,	 Val-Acc1: 1.10 (Best: 2.06),	 Val-Acc5: 6.54
2021-01-24 17:36:48 - INFO - Epoch: 2,	 Iter: 200,	 Loss: 2.91935,	 Val-Acc1: 1.68 (Best: 2.06),	 Val-Acc5: 8.42
2021-01-24 17:37:05 - INFO - Epoch: 2,	 Iter: 300,	 Loss: 2.79252,	 Val-Acc1: 0.76 (Best: 2.06),	 Val-Acc5: 5.34
2021-01-24 17:37:23 - INFO - Epoch: 2,	 Iter: 400,	 Loss: 3.13256,	 Val-Acc1: 1.06 (Best: 2.06),	 Val-Acc5: 6.74
2021-01-24 17:37:41 - INFO - Epoch: 2,	 Iter: 500,	 Loss: 3.05546,	 Val-Acc1: 2.00 (Best: 2.06),	 Val-Acc5: 5.98
2021-01-24 17:37:59 - INFO - Epoch: 2,	 Iter: 600,	 Loss: 2.67794,	 Val-Acc1: 1.78 (Best: 2.06),	 Val-Acc5: 7.70
2021-01-24 17:38:17 - INFO - Epoch: 2,	 Iter: 700,	 Loss: 3.03008,	 Val-Acc1: 1.50 (Best: 2.06),	 Val-Acc5: 5.50
2021-01-24 17:38:35 - INFO - Epoch: 2,	 Iter: 800,	 Loss: 2.85442,	 Val-Acc1: 1.52 (Best: 2.06),	 Val-Acc5: 6.02
2021-01-24 17:38:57 - INFO - Epoch: 3,	 Iter: 0,	 Loss: 2.43643,	 Val-Acc1: 1.32 (Best: 2.06),	 Val-Acc5: 7.20
2021-01-24 17:39:15 - INFO - Epoch: 3,	 Iter: 100,	 Loss: 2.96685,	 Val-Acc1: 1.20 (Best: 2.06),	 Val-Acc5: 6.54
2021-01-24 17:39:33 - INFO - Epoch: 3,	 Iter: 200,	 Loss: 2.50218,	 Val-Acc1: 1.38 (Best: 2.06),	 Val-Acc5: 5.56
2021-01-24 17:39:51 - INFO - Epoch: 3,	 Iter: 300,	 Loss: 2.43657,	 Val-Acc1: 0.88 (Best: 2.06),	 Val-Acc5: 5.14
